%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1678872186453543470,13873,0,map,0.89319775390625,-0.16771717834472658,0.11764395904541015,0.005347131285816431,-0.00254974071867764,0.6986303329467773,0.7154582738876343
1678872186503568935,13880,0,map,0.894693603515625,-0.12933253479003906,0.11751830291748047,0.006743683014065027,-0.002655920572578907,0.6978089809417725,0.7162472009658813
1678872186553538959,13880,0,map,0.894693603515625,-0.12933253479003906,0.11751830291748047,0.006743683014065027,-0.002655920572578907,0.6978089809417725,0.7162472009658813
1678872186603548170,13880,0,map,0.894693603515625,-0.12933253479003906,0.11751830291748047,0.006743683014065027,-0.002655920572578907,0.6978089809417725,0.7162472009658813
1678872186653538584,13880,0,map,0.894693603515625,-0.12933253479003906,0.11751830291748047,0.006743683014065027,-0.002655920572578907,0.6978089809417725,0.7162472009658813
1678872186703576618,13885,0,map,0.89625146484375,-0.08942922210693359,0.11762990570068359,0.007722470443695784,-0.0029310816898941994,0.6982041001319885,0.7158510684967041
1678872186753553850,13885,0,map,0.89625146484375,-0.08942922210693359,0.11762990570068359,0.007722470443695784,-0.0029310816898941994,0.6982041001319885,0.7158510684967041
1678872186803527389,13890,0,map,0.8976837158203125,-0.04930393981933594,0.11745470428466796,0.007404622621834278,-0.0035009419079869986,0.6970207095146179,0.7170042395591736
1678872186853475213,13890,0,map,0.8976837158203125,-0.04930393981933594,0.11745470428466796,0.007404622621834278,-0.0035009419079869986,0.6970207095146179,0.7170042395591736
1678872186903473009,13897,0,map,0.8986463623046875,-0.02611591911315918,0.11750336456298828,0.007719667628407478,-0.0034321725834161043,0.6958572864532471,0.718130350112915
1678872186953443457,13897,0,map,0.8986463623046875,-0.02611591911315918,0.11750336456298828,0.007719667628407478,-0.0034321725834161043,0.6958572864532471,0.718130350112915
1678872187003453916,13902,0,map,0.899271728515625,-0.009862374305725098,0.11751979064941406,0.006920491810888052,-0.003579036332666874,0.6957371234893799,0.7182542681694031
1678872187053436549,13902,0,map,0.899271728515625,-0.009862374305725098,0.11751979064941406,0.006920491810888052,-0.003579036332666874,0.6957371234893799,0.7182542681694031
1678872187103500290,13910,0,map,0.9007528686523437,0.016328685760498046,0.11761690521240234,0.006900379899889231,-0.003270912915468216,0.6951226592063904,0.7188505530357361
1678872187153463471,13910,0,map,0.9007528686523437,0.016328685760498046,0.11761690521240234,0.006900379899889231,-0.003270912915468216,0.6951226592063904,0.7188505530357361
1678872187203563819,13915,0,map,0.9014140014648437,0.03260746002197266,0.11775926971435546,0.008402687497437,-0.0020115261431783438,0.6945675611495972,0.7193756103515625
1678872187253546046,13915,0,map,0.9014140014648437,0.03260746002197266,0.11775926971435546,0.008402687497437,-0.0020115261431783438,0.6945675611495972,0.7193756103515625
1678872187303565477,13919,0,map,0.9019124755859375,0.045749324798583985,0.11767904663085937,0.007318235468119383,-0.003088481957092881,0.6946999430656433,0.719255805015564
1678872187353538478,13919,0,map,0.9019124755859375,0.045749324798583985,0.11767904663085937,0.007318235468119383,-0.003088481957092881,0.6946999430656433,0.719255805015564
1678872187403568406,13924,0,map,0.9030885620117187,0.07122550201416016,0.11789852905273437,0.007480901665985584,-0.003876984352245927,0.6947470307350159,0.719204843044281
1678872187453554252,13924,0,map,0.9030885620117187,0.07122550201416016,0.11789852905273437,0.007480901665985584,-0.003876984352245927,0.6947470307350159,0.719204843044281
1678872187503576221,13931,0,map,0.9039963989257812,0.09371826171875,0.1180916748046875,0.008343560621142387,-0.00402345135807991,0.6945396661758423,0.7193948030471802
